"","SubjectCode","Level","nTrialLevel","ClocksInSet","Accuracy","Jymmin","RT"
"5465",19,3,851,25,17,0,530.726774190387
"5466",19,3,876,25,14,0,924.06035376075
"5467",19,3,901,25,16,0,362.964913132091
"5468",19,3,926,25,20,0,542.415589721733
"5469",19,3,951,25,13,0,227.105287919207
"5470",19,3,976,25,19,0,387.978973085234
"5471",19,3,1001,25,12,0,392.730455766734
"5472",19,3,1026,25,13,0,438.074467842918
"5473",19,3,1051,25,18,0,659.577886301979
"5474",19,3,1076,25,18,0,573.784992765717
"5475",19,3,1101,25,15,0,602.493753129788
"5476",19,3,1126,25,11,0,335.883403768934
"5477",19,3,1151,25,20,0,456.57621346206
"5478",19,3,1176,25,20,0,748.411877304935
"5479",19,3,1201,25,16,0,399.613885542692
"5480",19,3,1226,25,13,0,543.576813630845
"5481",19,3,1251,25,17,0,565.365492602897
"5482",19,3,1276,25,19,0,1117.23910409761
"5483",19,3,1301,25,16,0,348.82693860312
"5484",19,3,1326,14,11,0,128.082626107502
"5485",19,3,1340,25,15,0,553.404433441027
"5486",19,3,1365,25,16,0,511.812133111687
"5487",19,3,1390,25,12,0,277.911726052085
"5488",19,3,1415,25,9,0,715.095953238659
"5489",19,3,1440,25,12,0,492.337630645614
"5490",19,3,1465,25,17,0,581.134345230574
"5491",19,3,1490,25,16,0,1182.56986137591
"5492",19,3,1515,5,3,0,82.8174637335646
"5493",19,3,1520,25,15,0,346.44273739078
"5494",19,3,1545,25,19,0,435.15052800897
"5495",19,3,1570,25,18,0,467.070778003969
"5496",19,3,1595,25,10,0,581.712144855886
"5497",19,3,1620,25,16,0,319.859129035117
"5498",19,3,1645,25,18,0,508.047853566776
"5499",19,3,1670,25,13,0,380.036761468812
"5500",19,3,1695,25,20,0,299.539560543534
"5501",19,3,1720,25,19,0,357.669874050126
"5502",19,3,1745,25,18,0,504.904616058696
"5503",19,3,1770,25,15,0,518.37737340281
"5504",19,3,1795,25,16,0,774.632191174238
"5505",19,3,1820,25,17,0,366.626068613685
"5506",19,3,1845,25,19,0,717.008762158274
"5507",19,3,1870,25,13,0,375.427163279113
"5508",19,3,1895,25,13,0,492.999480569017
"5509",19,3,1920,25,19,0,412.485936354878
"5510",19,3,1945,25,21,0,392.042846380845
"5511",19,3,1970,3,2,0,25.8386002502159
"5512",19,3,1973,25,20,0,421.356614147347
"5513",19,3,1998,25,14,0,251.087740545305
"5514",19,3,2023,10,8,0,147.476977655198
"5515",19,3,2033,25,17,0,463.992030744596
"5516",19,3,2058,25,14,0,915.899355704301
"5517",19,3,2083,25,17,0,354.610928767261
"5518",19,3,2108,25,17,0,272.750405231666
"5519",19,3,2133,25,23,0,471.573287353292
"5520",19,3,2158,25,12,0,281.389891888416
"5521",19,3,2183,25,18,0,349.282014566137
"5522",19,3,2208,25,14,0,656.084997119606
"5523",19,3,2233,25,19,0,383.347723674426
"5524",19,3,2258,25,21,0,420.017958441808
"5525",19,3,2283,25,14,0,520.895474958126
"5526",19,3,2308,25,20,0,404.646866865912
"5527",19,3,2333,25,21,0,334.651184458119
"5528",19,3,2358,25,19,0,256.147946987694
"5529",19,3,2383,25,14,0,282.038263734888
"5530",19,3,2408,25,22,0,263.14388945433
"5531",19,3,2433,25,21,0,315.591272793321
"5532",19,3,2458,25,18,0,319.560480203787
"5533",19,3,2483,25,15,0,234.475260231128
"5534",19,3,2508,25,19,0,413.275716885406
"5535",19,3,2533,25,19,0,377.600684424529
"5536",19,3,2558,25,19,0,387.201977468434
"5537",19,3,2583,25,14,0,341.390156368271
"5538",19,3,2608,25,13,0,458.399846413011
"5539",19,3,2633,25,16,0,246.011215318931
"5540",19,3,2658,25,21,0,241.788078132434
"5541",19,3,2683,25,20,0,355.394887207374
"5542",19,3,2708,25,19,0,431.929713905386
"5543",19,3,2733,25,19,0,297.376685508987
"5544",19,3,2758,25,15,0,336.069567333539
"5545",19,3,2783,25,19,0,320.268700341061
"5546",19,3,2808,25,15,0,288.381589389052
"5547",19,3,2833,25,18,0,361.33671998065
"5548",19,3,2858,25,16,0,262.946237228844
"5549",19,3,2883,25,16,0,343.253854599358
"5550",19,3,2908,25,13,0,237.001395185716
"5551",19,3,2933,25,18,0,230.041367645687
"5552",19,3,2958,25,15,0,254.004179554181
"5553",19,3,2983,25,20,0,215.383067581393
"5554",19,3,3008,25,20,0,398.691819071322
"5555",19,3,3033,25,8,0,345.356690285077
"5556",19,3,3058,20,16,0,230.270708802995
"5557",19,3,3078,25,23,0,411.375898563185
"5558",19,3,3103,25,21,0,310.824585458799
"5559",19,3,3128,25,21,0,281.742435150942
"5560",19,3,3153,25,18,0,381.514299912701
"5561",19,3,3178,25,15,0,242.309897253612
"5562",19,3,3203,25,22,0,271.495143803338
"5563",19,3,3228,25,23,0,301.916919735099
"5564",19,3,3253,25,17,0,243.132382941045
"5565",19,3,3278,25,12,0,202.565601505214
"5566",19,3,3303,25,21,0,398.204914800608
"5567",19,3,3328,25,22,0,504.032332277266
"5568",19,3,3353,25,20,0,237.213619325028
"5569",19,3,3378,25,19,0,211.509524242594
"5570",19,3,3403,25,20,0,271.836574018277
"5571",19,3,3428,25,23,0,280.603166724768
"5572",19,3,3453,25,18,0,220.036390954114
"5573",19,3,3478,25,15,0,327.261238432622
"5574",19,3,3503,25,18,0,264.777032083632
"5575",19,3,3528,25,17,0,291.787776667686
"5576",19,3,3553,25,17,0,178.893414627023
"5577",19,3,3578,25,15,0,317.916730875738
"5578",19,3,3603,25,22,0,186.17303311789
"5579",19,3,3628,25,19,0,386.110120766794
"5580",19,3,3653,25,14,0,233.408477670009
"5581",19,3,3678,25,18,0,168.010236554304
"5582",19,3,3703,25,20,0,227.098158788003
"5583",19,3,3728,25,19,0,145.16548633795
"5584",19,3,3753,25,23,0,229.638857736406
"5585",20,1,1,25,25,1,562.529493656338
"5586",20,1,26,25,22,1,262.534907010595
"5587",20,1,51,25,21,1,269.675386777548
"5588",20,1,76,25,23,1,316.669518924953
"5589",20,1,101,25,22,1,199.637001723255
"5590",20,1,126,25,23,1,283.309001769058
"5591",20,1,151,25,19,1,226.814877715483
"5592",20,1,176,25,23,1,349.522198144864
"5593",20,1,201,25,19,1,439.791134219902
"5594",20,1,226,25,19,1,198.014377341397
"5595",20,1,251,25,21,1,453.467870309701
"5596",20,1,276,25,24,1,301.087512371584
"5597",20,1,301,25,24,1,316.297754427932
"5598",20,1,326,25,20,1,295.51405766587
"5599",20,1,351,25,24,1,226.479283544387
"5600",20,1,376,25,21,1,319.886634365586
"5601",20,1,401,25,23,1,331.872876877981
"5602",20,1,426,25,22,1,233.564651293173
"5603",20,1,451,25,24,1,221.156253605047
"5604",20,1,476,25,25,1,244.854280791219
"5605",20,1,501,25,23,1,234.611122490091
"5606",20,1,526,25,17,1,203.791000439471
"5607",20,1,551,25,23,1,254.029748569198
"5608",20,1,576,25,22,1,297.39103940828
"5609",20,1,601,25,23,1,240.363190673244
"5610",20,1,626,25,20,1,417.42033859748
"5611",20,1,651,25,25,1,151.738860579746
"5612",20,1,676,25,21,1,201.415648392213
"5613",20,1,701,25,22,1,186.724445092311
"5614",20,1,726,25,23,1,292.992881884227
"5615",20,1,751,25,20,1,201.643218438185
"5616",20,1,776,25,23,1,175.707852594029
"5617",20,1,801,25,25,1,233.521049273929
"5618",20,1,826,25,25,1,271.706777987125
"5619",20,1,851,25,22,1,231.551811510434
"5620",20,1,876,25,21,1,194.905035977382
"5621",20,1,901,25,23,1,260.552030710033
"5622",20,1,926,25,25,1,259.106449458587
"5623",20,1,951,25,25,1,204.573451927817
"5624",20,1,976,25,25,1,166.290249167846
"5625",20,1,1001,25,22,1,187.874054184453
"5626",20,1,1026,25,23,1,157.625403198
"5627",20,1,1051,25,24,1,145.012478329856
"5628",20,1,1076,25,23,1,321.697172357499
"5629",20,1,1101,25,21,1,132.843106875398
"5630",20,1,1126,8,8,1,53.9170268106776
"5631",20,1,1134,25,22,1,207.530955125453
"5632",20,1,1159,25,21,1,221.914223959398
"5633",20,1,1184,25,19,1,243.463029780258
"5634",20,1,1209,25,22,1,153.855737445024
"5635",20,1,1234,25,24,1,118.398767894329
"5636",20,1,1259,25,24,1,179.612036803635
"5637",20,1,1284,25,23,1,373.560240362159
"5638",20,1,1309,25,21,1,194.878489332809
"5639",20,1,1334,25,23,1,189.402491289804
"5640",20,1,1359,25,24,1,279.173130525751
"5641",20,1,1384,25,24,1,205.684611243771
"5642",20,1,1409,25,24,1,189.128802020653
"5643",20,1,1434,25,18,1,188.703921503124
"5644",20,1,1459,25,21,1,448.12701123769
"5645",20,1,1484,25,21,1,194.52383410359
"5646",20,1,1509,25,22,1,190.74886573924
"5647",20,1,1534,25,24,1,117.985349603082
"5648",20,1,1559,25,25,1,158.2667867563
"5649",20,1,1584,25,22,1,224.56493371587
"5650",20,1,1609,25,24,1,152.798292185714
"5651",20,1,1634,25,23,1,165.67000586765
"5652",20,1,1659,25,23,1,191.64063325718
"5653",20,1,1684,25,21,1,116.64355791771
"5654",20,1,1709,25,24,1,241.384849567243
"5655",20,1,1734,25,25,1,183.612473893288
"5656",20,1,1759,25,25,1,207.800450124097
"5657",20,1,1784,25,25,1,159.439873152668
"5658",20,1,1809,25,25,1,162.482301811527
"5659",20,1,1834,25,19,1,161.777260592623
"5660",20,1,1859,25,23,1,143.973472609169
"5661",20,1,1884,25,23,1,164.098106738285
"5662",20,1,1909,25,24,1,122.975504875973
"5663",20,1,1934,25,23,1,143.486783806543
"5664",20,1,1959,25,25,1,195.689378259388
"5665",20,1,1984,25,22,1,199.925948230802
"5666",20,1,2009,25,22,1,158.976973327809
"5667",20,1,2034,25,19,1,102.058576120559
"5668",20,1,2059,25,22,1,151.81991919078
"5669",20,1,2084,25,22,1,223.205119158402
"5670",20,1,2109,25,20,1,146.196187828035
"5671",20,1,2134,25,25,1,138.041183985662
"5672",20,1,2159,25,19,1,130.799928224196
"5673",20,1,2184,25,24,1,106.279828875396
"5674",20,1,2209,25,24,1,164.777863256115
"5675",20,1,2234,25,25,1,184.874840026894
"5676",20,1,2259,25,24,1,136.49216707113
"5677",20,2,1,25,15,0,228.909751904006
"5678",20,2,26,25,19,0,396.829490274188
"5679",20,2,51,25,15,0,682.865419964801
"5680",20,2,76,25,20,0,474.026303260967
"5681",20,2,101,25,18,0,429.33660200033
"5682",20,2,126,25,18,0,449.925433760751
"5683",20,2,151,25,20,0,646.465440962779
"5684",20,2,176,25,17,0,291.475169954589
"5685",20,2,201,25,16,0,338.976296965331
"5686",20,2,226,25,16,0,473.417594169414
"5687",20,2,251,25,15,0,526.401342340744
"5688",20,2,276,25,15,0,433.083249335157
"5689",20,2,301,25,16,0,367.071954029623
"5690",20,2,326,25,22,0,339.659599975346
"5691",20,2,351,25,21,0,558.86062187646
"5692",20,2,376,25,20,0,662.651930910124
"5693",20,2,401,25,20,0,431.048164535127
"5694",20,2,426,25,20,0,423.123000070769
"5695",20,2,451,25,20,0,326.255818329361
"5696",20,2,476,25,19,0,335.560929378557
"5697",20,2,501,25,19,0,340.665390316571
"5698",20,2,526,25,16,0,276.981117567337
"5699",20,2,551,25,16,0,296.23137545604
"5700",20,2,576,25,17,0,732.991248760029
"5701",20,2,601,25,16,0,526.985234230396
"5702",20,2,626,25,18,0,681.367177507243
"5703",20,2,651,25,16,0,857.97925261318
"5704",20,2,676,25,11,0,873.1864008865
"5705",20,2,701,25,16,0,473.639387612739
"5706",20,2,726,25,20,0,457.389640129109
"5707",20,2,751,25,20,0,260.706094145887
"5708",20,2,776,25,16,0,272.150013515408
"5709",20,2,801,25,19,0,338.727718899829
"5710",20,2,826,25,18,0,304.550088800351
"5711",20,2,851,25,20,0,320.045775232723
"5712",20,2,876,25,13,0,317.523776251696
"5713",20,2,901,25,21,0,625.724888099739
"5714",20,2,926,20,11,0,258.791741852775
"5715",20,2,946,25,18,0,488.415097532684
"5716",20,2,971,25,15,0,351.149184087873
"5717",20,2,996,25,20,0,425.220966380604
"5718",20,2,1021,25,22,0,455.841458008902
"5719",20,2,1046,25,20,0,328.499111868646
"5720",20,2,1071,25,18,0,390.595234778759
"5721",20,2,1096,25,18,0,458.628759205339
"5722",20,2,1121,25,22,0,547.69404077519
"5723",20,2,1146,25,19,0,337.161085580481
"5724",20,2,1171,25,21,0,594.703010575186
"5725",20,2,1196,25,22,0,175.221619725513
"5726",20,2,1221,25,15,0,359.205321392997
"5727",20,2,1246,25,18,0,220.184097750406
"5728",20,2,1271,25,20,0,916.122181638486
"5729",20,2,1296,25,21,0,214.883597278931
"5730",20,2,1321,25,20,0,655.15957728111
"5731",20,2,1346,25,19,0,241.206405049907
"5732",20,2,1371,25,19,0,255.688142515461
"5733",20,2,1396,25,23,0,381.977511084879
"5734",20,2,1421,25,15,0,359.729796628536
"5735",20,2,1446,25,20,0,304.93634043136
"5736",20,2,1471,25,20,0,194.667058319958
"5737",20,2,1496,25,20,0,993.604389864146
"5738",20,2,1521,25,15,0,283.748074429652
"5739",20,2,1546,25,20,0,252.297005709864
"5740",20,2,1571,25,19,0,469.950309409492
"5741",20,2,1596,25,16,0,308.500926133353
"5742",20,2,1621,25,15,0,293.017904806736
"5743",20,2,1646,25,20,0,221.424469972896
"5744",20,2,1671,25,22,0,250.652720038019
"5745",20,2,1696,25,15,0,338.439527286641
"5746",20,2,1721,25,20,0,211.641866226142
"5747",20,2,1746,25,22,0,203.113420570578
"5748",20,2,1771,25,20,0,354.111126155589
"5749",20,2,1796,25,19,0,345.376878645317
"5750",20,2,1821,20,19,0,180.008160581163
"5751",20,2,1841,25,19,0,213.904902616556
"5752",20,2,1866,25,20,0,401.763314104239
"5753",20,2,1891,25,21,0,354.819645104735
"5754",20,2,1916,25,22,0,280.352627571301
"5755",20,2,1941,25,21,0,208.417177480496
"5756",20,2,1966,25,21,0,329.038971711617
"5757",20,2,1991,25,20,0,229.227868219816
"5758",20,2,2016,25,24,0,313.517881741464
"5759",20,2,2041,25,17,0,333.780389378014
"5760",20,2,2066,25,20,0,246.398245653252
"5761",20,2,2091,25,20,0,240.021403061286
"5762",20,2,2116,25,14,0,299.549175749194
"5763",20,2,2141,25,19,0,210.721708973888
"5764",20,2,2166,25,21,0,222.826280078615
"5765",20,2,2191,25,21,0,212.893752833333
"5766",20,2,2216,25,19,0,241.472037443958
"5767",20,2,2241,25,17,0,251.515062968157
"5768",20,2,2266,25,24,0,404.897800185895
"5769",20,2,2291,25,13,0,301.06524738163
"5770",20,2,2316,25,14,0,201.467256950659
"5771",20,2,2341,25,15,0,192.168823707752
"5772",20,2,2366,25,22,0,268.248187431848
"5773",20,2,2391,25,20,0,169.512395292923
"5774",20,2,2416,25,20,0,170.544389320625
"5775",20,2,2441,25,19,0,178.854937301752
"5776",20,2,2466,25,15,0,221.706190367639
"5777",20,2,2491,25,18,0,228.494929553296
"5778",20,2,2516,25,23,0,237.673503406092
"5779",20,2,2541,25,22,0,377.909750766611
"5780",20,2,2566,25,18,0,256.995529653787
"5781",20,2,2591,25,17,0,309.719248102768
"5782",20,2,2616,25,17,0,396.151322854591
"5783",20,2,2641,25,22,0,309.280310823134
"5784",20,2,2666,25,22,0,425.8459131809
"5785",20,2,2691,25,23,0,226.894799323467
"5786",20,2,2716,25,23,0,295.700460098465
"5787",20,2,2741,25,21,0,951.138752880511
"5788",20,2,2766,25,20,0,394.345343915126
"5789",20,2,2791,25,21,0,300.263398084724
"5790",20,2,2816,25,21,0,221.319286990013
"5791",20,2,2841,25,18,0,605.770222113111
"5792",20,2,2866,25,20,0,343.352150150577
"5793",20,2,2891,25,18,0,320.996676224286
"5794",20,2,2916,25,22,0,302.43500682842
"5795",20,2,2941,25,21,0,180.75904989105
"5796",20,2,2966,25,20,0,173.469620707798
"5797",20,2,2991,25,19,0,151.167590839481
"5798",20,2,3016,25,24,0,206.572329662982
"5799",20,2,3041,25,21,0,220.921458000713
"5800",20,2,3066,25,22,0,236.614675546513
"5801",20,2,3091,25,22,0,127.360684469006
"5802",20,2,3116,25,20,0,283.844743089324
"5803",20,2,3141,25,20,0,270.173207579404
"5804",20,2,3166,25,23,0,224.368955748709
"5805",20,2,3191,25,19,0,188.223475106909
"5806",20,2,3216,25,22,0,192.752128758997
"5807",20,2,3241,25,22,0,154.304034366532
"5808",20,2,3266,25,22,0,122.786973475922
"5809",20,2,3291,25,23,0,473.787210724361
"5810",20,2,3316,25,20,0,424.61572007578
"5811",20,2,3341,25,21,0,207.312896382456
"5812",20,2,3366,25,22,0,327.290656870949
"5813",20,2,3391,25,17,0,404.983410491023
"5814",20,2,3416,25,22,0,240.350559693318
"5815",20,2,3441,25,23,0,179.137960139516
"5816",20,2,3466,25,16,0,290.132916640168
"5817",20,2,3491,25,21,0,173.818993022988
"5818",20,2,3516,25,25,0,167.91497719801
"5819",20,2,3541,25,24,0,238.252800437241
"5820",20,2,3566,25,22,0,176.318907152944
"5821",20,2,3591,25,19,0,143.07261404295
"5822",20,2,3616,25,18,0,277.28777278494
"5823",20,2,3641,25,18,0,185.394766312615
"5824",20,2,3666,25,18,0,211.427138588493
"5825",20,2,3691,25,21,0,330.652536199188
"5826",20,2,3716,25,18,0,149.985074454033
"5827",20,2,3741,25,24,0,164.372097023282
"5828",20,2,3766,25,22,0,255.565215273678
"5829",20,2,3791,25,14,0,185.399301083892
"5830",20,2,3816,12,7,0,59.2274845856766
"5831",20,2,3828,25,22,0,165.0155762854
"5832",20,2,3853,25,22,0,171.949645631214
"5833",20,2,3878,25,22,0,239.426226235669
"5834",20,2,3903,25,20,0,177.903758752434
"5835",20,2,3928,25,16,0,140.817674893681
"5836",20,2,3953,25,24,0,181.949487548047
"5837",20,2,3978,25,16,0,193.385700454409
"5838",20,2,4003,25,25,0,148.150125328683
"5839",20,2,4028,25,22,0,156.099252485549
"5840",20,2,4053,25,22,0,150.295722069772
"5841",20,2,4078,25,16,0,160.094450387103
"5842",20,2,4103,25,18,0,206.245451167515
"5843",20,2,4128,25,23,0,155.353401203301
"5844",20,2,4153,25,20,0,162.944078905703
"5845",20,2,4178,25,18,0,181.861639677659
"5846",20,2,4203,25,22,0,240.600838999339
"5847",20,2,4228,25,22,0,153.561291310027
"5848",20,2,4253,25,21,0,310.511710126241
"5849",20,2,4278,25,25,0,124.763418884757
"5850",20,2,4303,25,18,0,126.59730653251
"5851",20,2,4328,25,22,0,147.811511372347
"5852",20,2,4353,25,21,0,136.302545848976
"5853",20,2,4378,25,19,0,127.4631138452
"5854",20,2,4403,25,21,0,169.342395243422
"5855",20,2,4428,25,20,0,154.139386004287
"5856",20,2,4453,25,21,0,174.595337660303
"5857",20,2,4478,16,14,0,115.26879620416
"5858",20,2,4494,25,19,0,99.9546617723496
"5859",20,2,4519,25,25,0,183.61205429676
"5860",20,2,4544,25,24,0,143.586223751622
"5861",20,2,4569,25,22,0,141.278973218609
"5862",20,2,4594,25,22,0,184.922070379441
"5863",20,2,4619,25,21,0,193.8802028902
"5864",20,2,4644,2,1,0,5.24859575687109
"5865",20,2,4646,25,22,0,152.101886859564
"5866",20,2,4671,25,24,0,128.360564459666
"5867",20,2,4696,25,21,0,127.384488551812
"5868",20,2,4721,25,21,0,140.975400698786
"5869",20,2,4746,25,17,0,208.238576267615
"5870",20,2,4771,25,22,0,172.561210766296
"5871",20,2,4796,25,23,0,155.987714655538
"5872",20,2,4821,25,22,0,178.606196113011
"5873",20,2,4846,9,9,0,81.5826926526099
"5874",20,2,4855,25,22,0,135.346769001106
"5875",20,2,4880,25,23,0,120.662958718319
"5876",20,2,4905,25,25,0,323.718929133255
"5877",20,2,4930,25,24,0,109.425742488862
"5878",20,2,4955,25,21,0,119.782879761553
"5879",20,2,4980,25,25,0,138.263751280998
"5880",20,2,5005,25,22,0,104.514210585487
"5881",20,2,5030,25,25,0,164.450045428293
"5882",20,2,5055,25,19,0,160.948228874487
"5883",20,2,5080,25,23,0,179.278953396459
"5884",20,2,5105,25,23,0,145.685803626026
"5885",20,2,5130,25,22,0,173.472206042482
"5886",20,2,5155,25,22,0,168.766428948164
"5887",20,2,5180,25,21,0,132.595830051087
"5888",20,2,5205,25,19,0,147.364950153875
"5889",20,2,5230,25,20,0,159.383852157177
"5890",20,2,5255,25,22,0,412.800163431809
"5891",20,2,5280,25,16,0,142.565864509926
"5892",20,2,5305,25,23,0,128.417516475716
"5893",20,2,5330,25,21,0,140.02163299008
"5894",20,2,5355,25,24,0,110.421447455796
"5895",20,2,5380,25,22,0,131.355557538326
"5896",20,2,5405,25,25,0,108.56152997765
"5897",20,2,5430,25,22,0,106.968456350156
"5898",20,2,5455,25,23,0,185.41689437502
"5899",20,2,5480,25,24,0,257.365235040893
"5900",20,3,1,25,18,1,415.982352979955
"5901",20,3,26,25,18,1,398.233686190508
"5902",20,3,51,25,19,1,375.920191223547
"5903",20,3,76,25,24,1,266.790056374146
"5904",20,3,101,25,19,1,396.747713776789
"5905",20,3,126,25,16,1,269.806716246687
"5906",20,3,151,13,8,1,245.517599472576
"5907",20,3,164,25,19,1,354.123462900283
"5908",20,3,189,25,17,1,321.383898589756
"5909",20,3,214,25,22,1,201.198834024342
"5910",20,3,239,25,18,1,225.05403165753
"5911",20,3,264,25,16,1,285.233450252247
"5912",20,3,289,25,21,1,323.800769277198
"5913",20,3,314,25,17,1,370.095996850398
"5914",20,3,339,25,15,1,189.46261510935
"5915",20,3,364,25,15,1,380.940065052072
"5916",20,3,389,25,17,1,220.951868480598
"5917",20,3,414,25,17,1,249.256033335325
"5918",20,3,439,25,18,1,182.339385471752
"5919",20,3,464,25,12,1,344.016621569179
"5920",20,3,489,25,15,1,169.94865617488
"5921",20,3,514,25,16,1,357.920373732803
"5922",20,3,539,25,23,1,432.79919881463
"5923",20,3,564,25,18,1,210.641264685698
"5924",20,3,589,25,18,1,260.874669786179
"5925",20,3,614,20,10,1,347.30412262431
"5926",20,3,634,25,19,1,231.894538121384
"5927",20,3,659,25,19,1,208.896172107155
"5928",20,3,684,25,16,1,299.360323268308
"5929",20,3,709,25,20,1,424.325359062704
"5930",20,3,734,25,15,1,224.472165787351
"5931",20,3,759,25,17,1,242.013761383558
"5932",20,3,784,25,14,1,226.886277922376
"5933",20,3,809,25,24,1,159.576101809327
"5934",20,3,834,25,14,1,314.640545949345
"5935",20,3,859,25,19,1,259.742048306845
"5936",20,3,884,25,17,1,363.274399227091
"5937",20,3,909,25,20,1,214.209789337986
"5938",20,3,934,25,18,1,275.794746934269
"5939",20,3,959,25,18,1,188.477958094642
"5940",20,3,984,25,20,1,187.870071836027
"5941",20,3,1009,25,16,1,278.886275790597
"5942",20,3,1034,24,14,1,322.35486960344
"5943",20,3,1058,25,17,1,306.022184487791
"5944",20,3,1083,25,18,1,239.700221301193
"5945",20,3,1108,25,20,1,158.572553098213
"5946",20,3,1133,25,18,1,173.750350964081
"5947",20,3,1158,25,21,1,253.406795220712
"5948",20,3,1183,25,16,1,179.702125117992
"5949",20,3,1208,25,15,1,326.706170415099
"5950",20,3,1233,25,16,1,234.06692147849
"5951",20,3,1258,25,24,1,321.516538684847
"5952",20,3,1283,25,10,1,176.899977585281
"5953",20,3,1308,25,22,1,234.182126245116
"5954",20,3,1333,25,19,1,175.968569411989
"5955",20,3,1358,25,20,1,176.122877814083
"5956",20,3,1383,25,15,1,166.17592142739
"5957",20,3,1408,25,16,1,259.903920993183
"5958",20,3,1433,25,19,1,167.326253756548
"5959",20,3,1458,25,18,1,449.714341770045
"5960",20,3,1483,25,16,1,160.661041144287
"5961",20,3,1508,25,20,1,259.466412869742
"5962",20,3,1533,25,18,1,281.701297045832
"5963",20,3,1558,25,20,1,177.422798045352
"5964",20,3,1583,25,21,1,184.033922608683
"5965",20,3,1608,25,19,1,213.857145408095
"5966",20,3,1633,25,20,1,268.657180321452
"5967",20,3,1658,25,24,1,239.147088221245
"5968",20,3,1683,25,21,1,258.456956377882
"5969",20,3,1708,25,15,1,152.779484844722
"5970",20,3,1733,25,21,1,165.255406937498
"5971",20,3,1758,25,22,1,137.089547678584
"5972",20,3,1783,25,20,1,240.7319362817
"5973",20,3,1808,14,11,1,86.3753847657735
"5974",20,3,1822,25,22,1,131.558396656827
"5975",20,3,1847,25,20,1,130.196491496554
"5976",20,3,1872,25,21,1,334.263993972785
"5977",20,3,1897,25,20,1,156.602239590986
"5978",20,3,1922,25,21,1,135.192963822048
"5979",20,3,1947,25,16,1,157.752932703493
"5980",20,3,1972,25,16,1,113.680274990184
"5981",20,3,1997,9,5,1,100.714908026255
"5982",20,3,2006,25,18,1,212.728983737048
"5983",20,3,2031,25,22,1,102.729651483209
"5984",20,3,2056,25,21,1,104.866528532464
"5985",20,3,2081,25,20,1,141.730405973795
"5986",20,3,2106,25,13,1,178.324331550815
"5987",20,3,2131,25,20,1,206.276527624207
"5988",20,3,2156,25,23,1,126.237711171656
"5989",21,1,1,25,17,0,581.368958312648
"5990",21,1,26,25,15,0,307.712183406549
"5991",21,1,51,25,21,0,492.848271304323
"5992",21,1,76,25,18,0,331.522599923005
"5993",21,1,101,25,16,0,530.079619002849
"5994",21,1,126,25,14,0,237.414778511769
"5995",21,1,151,25,21,0,258.035281958013
"5996",21,1,176,25,18,0,235.537924663099
"5997",21,1,201,25,15,0,351.313241550068
"5998",21,1,226,25,17,0,274.847946364624
"5999",21,1,251,25,13,0,270.149708207404
"6000",21,1,276,25,20,0,434.114678695918
"6001",21,1,301,25,18,0,209.462290941676
"6002",21,1,326,25,18,0,226.886593961108
"6003",21,1,351,25,16,0,643.229534954339
"6004",21,1,376,25,15,0,368.352201016042
"6005",21,1,401,25,16,0,339.582215209435
"6006",21,1,426,25,17,0,301.728868705753
"6007",21,1,451,25,20,0,323.86529932635
"6008",21,1,476,25,16,0,320.508265890791
"6009",21,1,501,25,24,0,368.940331522939
"6010",21,1,526,25,18,0,329.557799145406
"6011",21,1,551,25,21,0,332.912892103035
"6012",21,1,576,25,20,0,223.123597635268
"6013",21,1,601,25,17,0,303.174990939552
"6014",21,1,626,25,15,0,342.678928659654
"6015",21,1,651,25,23,0,263.483386779694
"6016",21,1,676,25,21,0,240.988971381531
"6017",21,1,701,25,16,0,350.400822770166
"6018",21,1,726,25,16,0,350.858295186781
"6019",21,1,751,2,1,0,5.33621537781214
"6020",21,1,753,25,16,0,459.976647922095
"6021",21,1,778,4,4,0,19.2109717579543
"6022",21,1,782,25,15,0,346.196246925259
"6023",21,1,807,25,21,0,184.253134045756
"6024",21,1,832,25,17,0,192.5342332279
"6025",21,1,857,25,14,0,189.077861298601
"6026",21,1,882,25,15,0,232.042713611994
"6027",21,1,907,25,16,0,373.781595356565
"6028",21,1,932,25,16,0,242.090228785974
"6029",21,1,957,25,15,0,219.781635220395
"6030",21,1,982,25,17,0,204.557859159544
"6031",21,1,1007,25,16,0,223.399099825553
"6032",21,1,1032,25,15,0,251.844088484011
"6033",21,1,1057,25,23,0,216.8501780964
"6034",21,1,1082,25,16,0,314.983094914797
"6035",21,1,1107,25,20,0,168.75655791231
"6036",21,1,1132,25,19,0,232.281219359106
"6037",21,1,1157,25,14,0,272.200123197866
"6038",21,1,1182,25,14,0,218.431318496409
"6039",21,1,1207,25,17,0,278.242606213849
"6040",21,1,1232,16,11,0,166.674755081712
"6041",21,1,1248,25,16,0,459.895524167852
"6042",21,1,1273,25,20,0,371.317062088265
"6043",21,1,1298,25,17,0,221.722807483705
"6044",21,1,1323,25,23,0,222.433204376197
"6045",21,1,1348,25,15,0,265.027123631728
"6046",21,1,1373,25,21,0,251.841475721837
"6047",21,1,1398,25,19,0,185.289185056369
"6048",21,1,1423,24,15,0,192.871065288782
"6049",21,1,1447,25,17,0,166.161820122381
"6050",21,1,1472,18,12,0,177.131422582776
"6051",21,1,1490,25,21,0,170.823805843494
"6052",21,1,1515,25,18,0,182.801003239967
